timestamp,open,high,low,close,volume
2025-02-22T07:00:00Z,2684.32,2697.05,2684.01,2684.41,2526.489938
2025-02-22T08:00:00Z,2684.41,2693.99,2676.68,2690.9,2562.510177
2025-02-22T09:00:00Z,2691.1,2718.38,2691.1,2715.07,13519.72651
2025-02-22T10:00:00Z,2715.07,2753.53,2712.47,2733.19,19318.508405
2025-02-22T11:00:00Z,2733.01,2743,2729.71,2732.99,2856.500275
2025-02-22T12:00:00Z,2733,2743.11,2725.51,2739.39,2858.348124
2025-02-22T13:00:00Z,2739.39,2744.79,2721.84,2722.7,3487.10724
2025-02-22T14:00:00Z,2722.71,2742.28,2722.71,2737.13,5259.647754
2025-02-22T15:00:00Z,2737.14,2786.42,2737.13,2776,9385.027024
2025-02-22T16:00:00Z,2775.7,2797.81,2771.19,2774.2,7538.537624
2025-02-22T17:00:00Z,2774.01,2798.2,2772.5,2785.05,6190.528411
2025-02-22T18:00:00Z,2785.06,2789.45,2756.57,2762.98,5455.135939
2025-02-22T19:00:00Z,2762.91,2771.17,2761.01,2769.96,2403.850219
2025-02-22T20:00:00Z,2769.97,2775.51,2759,2770.4,1483.392388
2025-02-22T21:00:00Z,2770.31,2777.84,2761.05,2765.84,1356.114242
2025-02-22T22:00:00Z,2765.81,2774.6,2764.7,2767.5,830.539845
2025-02-22T23:00:00Z,2767.6,2771.44,2761.34,2762.97,1034.359032
2025-02-23T00:00:00Z,2762.97,2773.2,2753.65,2771.46,2453.492492
2025-02-23T01:00:00Z,2771.47,2775.83,2757.5,2764.48,1723.425218
2025-02-23T02:00:00Z,2764.49,2766.92,2747.99,2750.31,1950.105659
2025-02-23T03:00:00Z,2750.4,2759.32,2745.05,2752.87,3493.664023
2025-02-23T04:00:00Z,2752.86,2765.1,2746.01,2763.05,2853.178651
2025-02-23T05:00:00Z,2763.06,2789.95,2760.76,2781.91,9975.396836
2025-02-23T06:00:00Z,2781.83,2797.78,2776.75,2794.38,9173.484126
2025-02-23T07:00:00Z,2794.4,2829.5,2790.39,2824.98,12042.679161
2025-02-23T08:00:00Z,2824.81,2831.21,2800.52,2805.99,8876.876198
2025-02-23T09:00:00Z,2806,2811.87,2793.9,2807.84,4793.400872
2025-02-23T10:00:00Z,2807.85,2812.97,2796.68,2806.64,2139.353611
2025-02-23T11:00:00Z,2806.61,2809.59,2783.78,2797.41,3918.275511
2025-02-23T12:00:00Z,2797.32,2805.31,2782.08,2789.68,5776.579188
2025-02-23T13:00:00Z,2789.77,2827.18,2789.11,2812.39,9186.503849
2025-02-23T14:00:00Z,2812.58,2816.28,2785.41,2790.75,5902.757945
2025-02-23T15:00:00Z,2790.76,2806.07,2773.62,2782.89,3984.504101
2025-02-23T16:00:00Z,2782.99,2816.89,2782.22,2805.8,3993.03204
2025-02-23T17:00:00Z,2805.9,2824.13,2800.69,2814.54,2952.161342
2025-02-23T18:00:00Z,2814.55,2824.01,2804.41,2808.72,2507.547528
2025-02-23T19:00:00Z,2808.73,2815.55,2805.61,2807.89,902.741201
2025-02-23T20:00:00Z,2807.89,2807.89,2793.73,2806.49,1665.012376
2025-02-23T21:00:00Z,2806.5,2811.27,2797.76,2807.8,874.978553
2025-02-23T22:00:00Z,2807.8,2811.55,2785.17,2803.11,2001.531539
2025-02-23T23:00:00Z,2803.11,2857.95,2802.51,2819.61,17862.202636
2025-02-24T00:00:00Z,2819.61,2839.76,2802.87,2805.39,4818.50094
2025-02-24T01:00:00Z,2805.4,2811.86,2783.62,2791.01,7928.363941
2025-02-24T02:00:00Z,2790.78,2796.66,2773.77,2776.91,6867.182366
2025-02-24T03:00:00Z,2776.91,2776.91,2711.44,2717.82,19421.795208
2025-02-24T04:00:00Z,2717.98,2725.4,2693,2700.7,16927.546251
2025-02-24T05:00:00Z,2700.7,2732.86,2692.91,2731.5,9721.237082
2025-02-24T06:00:00Z,2731.5,2734.86,2714.12,2730.6,9743.526862
2025-02-24T07:00:00Z,2730.58,2736,2717.85,2721.9,10073.61172
2025-02-24T08:00:00Z,2721.9,2722.45,2678,2681.4,21753.165595
2025-02-24T09:00:00Z,2681.7,2712.28,2680.01,2696.76,8818.322198
2025-02-24T10:00:00Z,2697.19,2697.7,2663.05,2684.33,14154.070268
2025-02-24T11:00:00Z,2684.37,2690.9,2671.57,2689.71,7828.067224
2025-02-24T12:00:00Z,2689.71,2691.7,2675.93,2679.09,5684.21393
2025-02-24T13:00:00Z,2679.08,2696.72,2664.1,2674.1,8600.1169
2025-02-24T14:00:00Z,2674.1,2688.3,2650,2656.72,16332.135686
2025-02-24T15:00:00Z,2656.72,2679.19,2636.45,2659.19,11611.78582
2025-02-24T16:00:00Z,2659.19,2676.38,2652.65,2661.68,5663.553688
2025-02-24T17:00:00Z,2661.68,2682.89,2655.52,2664.59,4018.427758
2025-02-24T18:00:00Z,2664.3,2670.79,2647.25,2650.4,3083.86295
2025-02-24T19:00:00Z,2650.27,2661.19,2623.16,2641.49,8359.527448
2025-02-24T20:00:00Z,2641.6,2663.88,2637.5,2642.9,4018.520269
2025-02-24T21:00:00Z,2642.78,2658.39,2627.28,2636.9,2985.102618
2025-02-24T22:00:00Z,2636.91,2638.43,2489.5,2508.01,64862.963809
2025-02-24T23:00:00Z,2508,2547.4,2468.53,2513.73,23742.764428
2025-02-25T00:00:00Z,2513.61,2530.85,2457.14,2499.4,23928.170651
2025-02-25T01:00:00Z,2499.41,2513.46,2470.93,2495.21,16886.215875
2025-02-25T02:00:00Z,2495.31,2524.52,2475,2513.6,11681.013451
2025-02-25T03:00:00Z,2513.6,2517.89,2486.4,2495.2,6446.777888
2025-02-25T04:00:00Z,2495.28,2505.62,2479.42,2492,14316.557455
2025-02-25T05:00:00Z,2492,2513.18,2483.49,2506.41,15211.874745
2025-02-25T06:00:00Z,2506.41,2509.76,2480,2481.08,10841.838436
2025-02-25T07:00:00Z,2481.08,2485.62,2315.32,2368.55,96487.658079
2025-02-25T08:00:00Z,2368.59,2417.91,2358.02,2397.19,26993.704475
2025-02-25T09:00:00Z,2397.2,2409.81,2377.9,2383.68,14088.403526
2025-02-25T10:00:00Z,2383.67,2411.96,2357.03,2395.2,20299.44065
2025-02-25T11:00:00Z,2395.2,2439.71,2368.7,2434.11,15175.42108
2025-02-25T12:00:00Z,2434.2,2450.1,2420,2437.6,12233.490084
2025-02-25T13:00:00Z,2437.6,2443.75,2409.86,2413.09,7314.34246
2025-02-25T14:00:00Z,2412.94,2429.51,2365.12,2378.83,15466.642372
2025-02-25T15:00:00Z,2379,2428.66,2362.2,2409.6,22746.647697
2025-02-25T16:00:00Z,2410.28,2436.95,2383.71,2418.02,18838.876711
2025-02-25T17:00:00Z,2418.02,2443.26,2411.36,2421.6,7286.873104
2025-02-25T18:00:00Z,2422.09,2436.2,2403.95,2424.6,6676.425492
2025-02-25T19:00:00Z,2424.59,2473.8,2411.92,2471.99,7654.513758
2025-02-25T20:00:00Z,2471.82,2517.12,2457.46,2493.6,12361.394577
2025-02-25T21:00:00Z,2493.39,2515,2481.67,2514.12,5346.866443
2025-02-25T22:00:00Z,2513.81,2533.54,2498.58,2510.69,7017.619599
2025-02-25T23:00:00Z,2510.7,2522.46,2493.84,2495.3,4149.205186
2025-02-26T00:00:00Z,2495.7,2499.35,2471.72,2475.01,4351.619576
2025-02-26T01:00:00Z,2475.2,2492.26,2475.01,2486.79,2693.489699
2025-02-26T02:00:00Z,2486.41,2504.99,2476.91,2498.61,3581.052717
2025-02-26T03:00:00Z,2498.41,2507.9,2488.43,2490.8,2773.819476
2025-02-26T04:00:00Z,2490.9,2502.31,2486.99,2489.94,2490.291952
2025-02-26T05:00:00Z,2489.94,2495.55,2475.48,2475.69,2896.668552
2025-02-26T06:00:00Z,2475.69,2501.82,2475.48,2500.94,9108.795931
2025-02-26T07:00:00Z,2500.94,2506.62,2476.91,2484,5800.455808
2025-02-26T08:00:00Z,2484.13,2488.4,2458,2464.53,6593.496474
2025-02-26T09:00:00Z,2464.53,2494.73,2463.1,2490.6,6222.459946
2025-02-26T10:00:00Z,2490.4,2496.22,2478.36,2494,7798.622984
2025-02-26T11:00:00Z,2493.9,2495.95,2463.23,2464.91,6141.801942
2025-02-26T12:00:00Z,2464.92,2467.16,2422.68,2433.3,9236.282395
2025-02-26T13:00:00Z,2433.2,2440.56,2410.14,2416.91,6192.419788
2025-02-26T14:00:00Z,2416.92,2436.89,2370,2435.65,30143.718052
2025-02-26T15:00:00Z,2435.79,2462.74,2424,2428.21,14300.627354
2025-02-26T16:00:00Z,2428.66,2434.33,2385.05,2398.52,9717.95698
2025-02-26T17:00:00Z,2398.53,2407.96,2355,2366.91,13532.504085
2025-02-26T18:00:00Z,2366.7,2383.02,2264.44,2293.09,47992.219106
2025-02-26T19:00:00Z,2292.78,2318.71,2276.44,2296.17,21274.780646
2025-02-26T20:00:00Z,2296.49,2340.79,2254,2339.8,22586.645993
2025-02-26T21:00:00Z,2339.74,2355.03,2301.74,2344.39,13633.796649
2025-02-26T22:00:00Z,2344.39,2383.49,2341.92,2349,8694.245309
2025-02-26T23:00:00Z,2348.99,2361.04,2321.96,2336.4,5904.326363
2025-02-27T00:00:00Z,2336.41,2349.23,2320,2337.8,4220.569606
2025-02-27T01:00:00Z,2337.81,2365.56,2315.25,2344.77,6648.146755
2025-02-27T02:00:00Z,2344.77,2370.95,2328.52,2334.71,4781.969747
2025-02-27T03:00:00Z,2334.71,2347.4,2322.81,2332.34,4204.218838
2025-02-27T04:00:00Z,2332.34,2342.28,2303.2,2311.54,7040.207799
2025-02-27T05:00:00Z,2311.4,2345.89,2307.71,2341.89,4179.296593
2025-02-27T06:00:00Z,2341.7,2366.47,2334.02,2348.83,5408.161017
2025-02-27T07:00:00Z,2348.73,2373.29,2346.81,2356.02,5450.999935
2025-02-27T08:00:00Z,2356.2,2361.11,2343.29,2352,3593.542661
2025-02-27T09:00:00Z,2352.19,2366.6,2346.12,2359.21,2953.929409
2025-02-27T10:00:00Z,2359.38,2379.09,2355.75,2378.21,6125.185119
2025-02-27T11:00:00Z,2378.2,2381.93,2347.12,2354.1,6742.393097
2025-02-27T12:00:00Z,2354.09,2361.36,2340.94,2347.1,4619.805271
2025-02-27T13:00:00Z,2347.01,2362.49,2326.9,2337,8618.015993
2025-02-27T14:00:00Z,2336.61,2356.58,2305.13,2308.9,12027.559414
2025-02-27T15:00:00Z,2308.46,2336.96,2290.46,2323.37,13550.266076
2025-02-27T16:00:00Z,2323.36,2337.58,2292.3,2296.29,8368.65083
2025-02-27T17:00:00Z,2296.3,2327,2293.11,2322.41,6693.752084
2025-02-27T18:00:00Z,2322.22,2334.11,2319.98,2327.29,2451.566755
2025-02-27T19:00:00Z,2326.93,2327.62,2278.28,2292.32,5939.699159
2025-02-27T20:00:00Z,2292.8,2294.5,2240.84,2256.78,18493.329914
2025-02-27T21:00:00Z,2256.46,2284.81,2230.66,2282.46,12334.303367
2025-02-27T22:00:00Z,2282.79,2293.91,2265.07,2293.13,4528.98226
2025-02-27T23:00:00Z,2292.02,2312,2283.17,2307.77,5449.434225
2025-02-28T00:00:00Z,2307.77,2314.39,2295,2295.01,5079.110635
2025-02-28T01:00:00Z,2295.11,2300.73,2180.64,2193.93,62168.774253
2025-02-28T02:00:00Z,2194.1,2226.51,2123.13,2167.88,59761.620051
2025-02-28T03:00:00Z,2168.15,2194.83,2137.39,2147.33,20163.551078
2025-02-28T04:00:00Z,2147.39,2156.82,2093.01,2136.94,46744.691029
2025-02-28T05:00:00Z,2136.9,2141,2099.48,2131.41,19188.525761
2025-02-28T06:00:00Z,2131.5,2143.33,2074.99,2109.3,26866.286099
2025-02-28T07:00:00Z,2109.3,2136,2088.91,2106.28,23844.365982
2025-02-28T08:00:00Z,2106.3,2124.5,2076.02,2120.3,28186.880034
2025-02-28T09:00:00Z,2120.1,2152,2115.29,2143.81,15533.130016
2025-02-28T10:00:00Z,2143.76,2146.42,2112.24,2117.57,9785.300458
2025-02-28T11:00:00Z,2117.01,2143.02,2116.7,2126.28,6251.616572
2025-02-28T12:00:00Z,2125.34,2139.63,2105.52,2120.7,10765.889294
2025-02-28T13:00:00Z,2120.44,2164.42,2116.78,2151.6,24888.513446
2025-02-28T14:00:00Z,2151.61,2190.49,2139,2166.7,20512.259436
2025-02-28T15:00:00Z,2166.49,2228.85,2164.07,2223,19597.661221
2025-02-28T16:00:00Z,2223.19,2246.41,2206.56,2222.49,11846.843114
2025-02-28T17:00:00Z,2222.81,2241.53,2208.44,2209.42,6502.885042
2025-02-28T18:00:00Z,2209.39,2255.74,2193.34,2228.13,11621.610107
2025-02-28T19:00:00Z,2228,2238.85,2221.31,2230.67,3954.475658
2025-02-28T20:00:00Z,2230.2,2238.22,2198.46,2216.31,7203.81203
2025-02-28T21:00:00Z,2216.41,2234.79,2210.52,2225.3,3778.069205
2025-02-28T22:00:00Z,2225.4,2231.98,2209.4,2216.01,2892.982117
2025-02-28T23:00:00Z,2216.7,2239.9,2213.53,2237.62,5751.141759
2025-03-01T00:00:00Z,2237.68,2246.82,2215.28,2216.14,7514.351659
2025-03-01T01:00:00Z,2216.4,2264,2213.08,2253.49,7492.831741
2025-03-01T02:00:00Z,2252.91,2276,2240.11,2255.81,7316.279157
2025-03-01T03:00:00Z,2255.84,2270.33,2249.01,2262.81,4576.22271
2025-03-01T04:00:00Z,2262.81,2281.11,2258.17,2270.31,7199.389794
2025-03-01T05:00:00Z,2270.2,2270.44,2252.3,2256.1,3607.777725
2025-03-01T06:00:00Z,2256.8,2259.62,2230.01,2236.41,4831.726852
2025-03-01T07:00:00Z,2236.41,2236.7,2224.42,2229.15,3186.32712
2025-03-01T08:00:00Z,2229.14,2239.71,2227.05,2234.93,3401.893062
2025-03-01T09:00:00Z,2234.93,2239.64,2228.5,2233.47,1928.448774
2025-03-01T10:00:00Z,2233.48,2233.92,2199.63,2204.95,5526.646411
2025-03-01T11:00:00Z,2204.94,2207.1,2171,2184.32,8528.207058
2025-03-01T12:00:00Z,2184.32,2187.93,2171.2,2181.34,3763.839316
2025-03-01T13:00:00Z,2181.35,2184.8,2142.06,2152.77,10485.246229
2025-03-01T14:00:00Z,2152.7,2167.24,2149.09,2163.21,3664.629816
2025-03-01T15:00:00Z,2163.72,2184.28,2158.82,2173.51,3828.783011
2025-03-01T16:00:00Z,2173.7,2212.16,2169.09,2210,6466.882998
2025-03-01T17:00:00Z,2210.01,2210.3,2190.56,2197,4478.807563
2025-03-01T18:00:00Z,2197,2218.9,2193.58,2212.01,3327.048288
2025-03-01T19:00:00Z,2212.01,2234.69,2211.19,2223.23,2642.703391
2025-03-01T20:00:00Z,2223.23,2226.1,2215.27,2224.83,1593.987054
2025-03-01T21:00:00Z,2224.98,2233.79,2207.45,2229.11,3936.966569
2025-03-01T22:00:00Z,2229.3,2236,2210,2215,2679.976023
2025-03-01T23:00:00Z,2215.01,2220.27,2191.14,2217.6,3916.830399
2025-03-02T00:00:00Z,2217.61,2225.44,2203.57,2215.19,3921.806381
2025-03-02T01:00:00Z,2215.7,2227.01,2209.49,2220.8,2543.695174
2025-03-02T02:00:00Z,2220.79,2228.52,2201.37,2209.91,3928.553297
2025-03-02T03:00:00Z,2210.1,2230.79,2210.1,2220.2,3960.682738
2025-03-02T04:00:00Z,2220.2,2235.6,2219.2,2227.23,3753.457177
2025-03-02T05:00:00Z,2227.22,2234.57,2223.94,2229.61,2920.404396
2025-03-02T06:00:00Z,2229.61,2234.17,2218.47,2223.31,3608.463726
2025-03-02T07:00:00Z,2223.23,2227.2,2219.05,2221.67,3007.770729
2025-03-02T08:00:00Z,2221.61,2223.4,2208.33,2212.95,7248.066726
2025-03-02T09:00:00Z,2212.96,2256.41,2212.2,2242.43,11813.98877
2025-03-02T10:00:00Z,2242.43,2261.6,2240.02,2246.16,6732.821468
2025-03-02T11:00:00Z,2246.3,2248.25,2236.7,2239.01,4011.932329
2025-03-02T12:00:00Z,2239.01,2240.51,2223.08,2233.25,4577.517832
2025-03-02T13:00:00Z,2233.01,2233.09,2206.65,2212.38,7046.293139
2025-03-02T14:00:00Z,2212.31,2214.64,2172,2196.3,8534.124754
2025-03-02T15:00:00Z,2196.46,2291.96,2196.01,2229.99,45030.349854
2025-03-02T16:00:00Z,2230,2500,2212.84,2443.18,136236.066064
2025-03-02T17:00:00Z,2442.44,2510.95,2395.56,2480.66,65491.620522
2025-03-02T18:00:00Z,2480.67,2518.32,2453.03,2475,27442.029583
2025-03-02T19:00:00Z,2474.72,2501.39,2466.16,2486.29,8182.746276
2025-03-02T20:00:00Z,2486.02,2521.48,2480.14,2510.89,9408.727894
2025-03-02T21:00:00Z,2510.72,2542.6,2499.01,2525.25,16518.805863
2025-03-02T22:00:00Z,2525.24,2549.97,2507.28,2538.67,12206.819894
2025-03-02T23:00:00Z,2538.67,2551.3,2508.17,2518.04,21225.804898
2025-03-03T00:00:00Z,2518.04,2523.78,2464.37,2465.59,25257.601245
2025-03-03T01:00:00Z,2465.6,2476.52,2450.56,2458.8,9462.326125
2025-03-03T02:00:00Z,2458.8,2461.95,2418.84,2447.71,10552.221174
2025-03-03T03:00:00Z,2447.59,2460,2425.59,2441.5,7814.378672
2025-03-03T04:00:00Z,2441.52,2453.07,2432.97,2450.79,7939.934626
2025-03-03T05:00:00Z,2450.41,2457.5,2441,2450.13,3497.277558
2025-03-03T06:00:00Z,2449.91,2450.3,2360.21,2373.07,16099.426775
2025-03-03T07:00:00Z,2372.96,2392.44,2353.27,2387.37,9269.131677
2025-03-03T08:00:00Z,2387.34,2388.29,2330,2345.2,11231.954995
2025-03-03T09:00:00Z,2345.49,2355.43,2321.9,2347.4,11042.187063
2025-03-03T10:00:00Z,2347.4,2366.38,2340.72,2359.39,6334.365347
2025-03-03T11:00:00Z,2359.01,2363.21,2344.82,2356.79,3093.373893
2025-03-03T12:00:00Z,2356.36,2376.91,2352.29,2367.6,6775.739919
2025-03-03T13:00:00Z,2367.73,2389.29,2361.32,2376.58,6906.336704
2025-03-03T14:00:00Z,2376.32,2380.79,2266.66,2275.19,32205.926773
2025-03-03T15:00:00Z,2275.2,2309.77,2269.33,2287.4,22639.157804
2025-03-03T16:00:00Z,2287.71,2296.72,2257.37,2277.47,10380.622408
2025-03-03T17:00:00Z,2277.2,2297.58,2265.6,2277.11,5746.882922
2025-03-03T18:00:00Z,2277.2,2280.31,2178.1,2193.03,37874.079736
2025-03-03T19:00:00Z,2193.45,2207.92,2096,2109.71,41909.925782
2025-03-03T20:00:00Z,2110.06,2140.07,2097.5,2129.01,23918.420802
2025-03-03T21:00:00Z,2129.31,2147.23,2103.73,2111.71,7821.214721
2025-03-03T22:00:00Z,2111.99,2173.69,2110.8,2166.43,7321.321607
2025-03-03T23:00:00Z,2166.55,2166.55,2142.85,2149.28,5748.515933
2025-03-04T00:00:00Z,2149.3,2167.58,2121.39,2125.7,12230.157295
2025-03-04T01:00:00Z,2125.5,2134.55,2025.83,2056.66,67498.455611
2025-03-04T02:00:00Z,2057.05,2081.98,2002.6,2067.72,34703.384215
2025-03-04T03:00:00Z,2067.86,2092.75,2054.32,2074.71,8056.451844
2025-03-04T04:00:00Z,2075.1,2093.6,2070.63,2081.9,8441.033281
2025-03-04T05:00:00Z,2082.18,2123.65,2078.2,2107.16,10089.477691
2025-03-04T06:00:00Z,2107.15,2111.84,2090,2097.61,5004.936576
2025-03-04T07:00:00Z,2097.6,2102.97,2068,2080.8,8222.819825
2025-03-04T08:00:00Z,2080.8,2106.79,2070.69,2099.18,6190.301215
2025-03-04T09:00:00Z,2099,2112.12,2085.14,2087.89,4733.551157
2025-03-04T10:00:00Z,2088.2,2108.02,2078.81,2100.8,4070.879919
2025-03-04T11:00:00Z,2100.49,2117.91,2095.6,2101.58,5056.413979
2025-03-04T12:00:00Z,2101.59,2113.19,2082.29,2103.8,5835.234208
2025-03-04T13:00:00Z,2103.61,2103.95,2052.98,2064.42,16397.258397
2025-03-04T14:00:00Z,2064.43,2158.3,2040.98,2078.27,48741.175369
2025-03-04T15:00:00Z,2078.25,2087.14,2025.74,2074.6,23966.248668
2025-03-04T16:00:00Z,2074.71,2077.4,1989,2062,39315.182007
2025-03-04T17:00:00Z,2062.21,2134.79,2058.64,2118.71,21546.492248
2025-03-04T18:00:00Z,2118.51,2153.83,2109.74,2148.29,8908.557233
2025-03-04T19:00:00Z,2147.99,2175,2140.2,2172.75,15646.684827
2025-03-04T20:00:00Z,2172.74,2193.27,2135.73,2139.05,11408.716082
2025-03-04T21:00:00Z,2139.06,2221.8,2126.8,2177.69,20091.946644
2025-03-04T22:00:00Z,2177.7,2187.62,2166.32,2166.39,5534.753563
2025-03-04T23:00:00Z,2166.62,2180.44,2159.18,2171.6,5045.273681
2025-03-05T00:00:00Z,2171.59,2176.09,2155.54,2165.14,4380.285864
2025-03-05T01:00:00Z,2165,2193.3,2155.04,2189.69,6802.101269
2025-03-05T02:00:00Z,2189.7,2190.94,2167.04,2179.2,4638.796332
2025-03-05T03:00:00Z,2179.09,2189.46,2159.03,2160.71,3933.418186
2025-03-05T04:00:00Z,2160.71,2175.28,2158,2172.9,3263.390765
2025-03-05T05:00:00Z,2173,2182.71,2170.18,2179.81,2042.687582
2025-03-05T06:00:00Z,2179.99,2195.65,2173.83,2190.51,3949.6756
2025-03-05T07:00:00Z,2190.76,2212.9,2188.04,2207,8289.224675
2025-03-05T08:00:00Z,2206.83,2226.84,2204.31,2213.29,5719.411767
2025-03-05T09:00:00Z,2213.67,2262.5,2211.74,2238.99,13519.452476
2025-03-05T10:00:00Z,2239,2273.36,2230.96,2238.07,12289.209104
2025-03-05T11:00:00Z,2238.07,2239.75,2208.21,2217.5,8835.093546
2025-03-05T12:00:00Z,2217.51,2232.72,2210.19,2217.91,7408.02172
2025-03-05T13:00:00Z,2217.79,2224.15,2193.47,2202.1,9991.953752
2025-03-05T14:00:00Z,2202.79,2206.25,2166.37,2171.4,11897.807423
2025-03-05T15:00:00Z,2171.01,2204.41,2171.01,2186.89,15469.621415
2025-03-05T16:00:00Z,2186.53,2198.1,2161.53,2190.5,9183.180748
2025-03-05T17:00:00Z,2190.38,2220.81,2182.29,2194.63,8931.021678
2025-03-05T18:00:00Z,2194.78,2208.21,2175.01,2205.23,7325.565886
2025-03-05T19:00:00Z,2205,2223.1,2201.34,2218.2,4105.686106
2025-03-05T20:00:00Z,2218.19,2235.25,2213.68,2231.27,4396.357919
2025-03-05T21:00:00Z,2231.49,2241.3,2218.71,2235.4,3273.758386
2025-03-05T22:00:00Z,2235.21,2241.82,2227.03,2237.69,2412.865839
2025-03-05T23:00:00Z,2237.7,2252.98,2230.45,2241.61,9775.625741
2025-03-06T00:00:00Z,2241.6,2257.55,2233.9,2237.82,7000.53543
2025-03-06T01:00:00Z,2238.54,2288.88,2234.85,2263.68,9143.600386
2025-03-06T02:00:00Z,2263.31,2290.88,2261.4,2284.7,19505.06155
2025-03-06T03:00:00Z,2284.98,2296.66,2275,2289.89,8174.769021
2025-03-06T04:00:00Z,2289.75,2307.12,2275.92,2299.22,6535.147331
2025-03-06T05:00:00Z,2299.39,2320.02,2293.18,2313.8,5770.581927
2025-03-06T06:00:00Z,2313.8,2314.74,2290.38,2291.8,7287.125381
2025-03-06T07:00:00Z,2291.8,2300.83,2279.24,2285.89,3803.018173
2025-03-06T08:00:00Z,2286.04,2301.53,2279.23,2293.4,5664.11789
2025-03-06T09:00:00Z,2293.29,2294.3,2276.48,2284.21,6630.839778
2025-03-06T10:00:00Z,2284.22,2306.3,2279.74,2294.45,2978.278969
2025-03-06T11:00:00Z,2294.24,2300.95,2283.85,2297.95,3879.311302
2025-03-06T12:00:00Z,2298.18,2298.8,2259.4,2267.54,6361.436334
2025-03-06T13:00:00Z,2267.49,2275.14,2244.12,2246.39,10028.216956
2025-03-06T14:00:00Z,2246.21,2257.8,2208.11,2225,14725.06936
2025-03-06T15:00:00Z,2225.02,2275.3,2221.81,2257.5,9366.737733
2025-03-06T16:00:00Z,2257.51,2265.53,2219.79,2222.23,17075.19963
2025-03-06T17:00:00Z,2222.34,2224.4,2176.13,2191.38,11803.327229
2025-03-06T18:00:00Z,2191.37,2206.49,2188.86,2201.4,4654.349936
2025-03-06T19:00:00Z,2201.41,2218.65,2181.55,2197.9,13421.694226
2025-03-06T20:00:00Z,2197.9,2213.28,2192,2200.29,4517.814953
2025-03-06T21:00:00Z,2200.48,2219.64,2197.68,2213.67,5282.740554
2025-03-06T22:00:00Z,2213.77,2229.24,2195.62,2211.26,6697.999411
2025-03-06T23:00:00Z,2211.21,2217.41,2201.02,2202.4,3440.279234
2025-03-07T00:00:00Z,2202.01,2227.49,2102.09,2117.8,68124.741163
2025-03-07T01:00:00Z,2117.9,2192.44,2109.1,2174.97,19733.595408
2025-03-07T02:00:00Z,2174.96,2185.83,2155.23,2155.4,6210.792517
2025-03-07T03:00:00Z,2155.52,2163.64,2146.36,2148,4933.150762
2025-03-07T04:00:00Z,2148.1,2165.13,2144.7,2155.5,3357.53709
2025-03-07T05:00:00Z,2155.6,2184.08,2154.67,2174.87,3551.75045
2025-03-07T06:00:00Z,2174.88,2186.85,2165.62,2182.59,2680.409647
2025-03-07T07:00:00Z,2182.5,2193.7,2177.86,2192.41,3996.87679
2025-03-07T08:00:00Z,2192.77,2196.34,2177.08,2185.91,3013.502995
2025-03-07T09:00:00Z,2185.49,2210.93,2185.01,2193.68,12985.608799
2025-03-07T10:00:00Z,2193.69,2198.59,2185.83,2196.99,5537.743751
2025-03-07T11:00:00Z,2196.99,2207.99,2190.3,2197.52,3558.02548
2025-03-07T12:00:00Z,2197.49,2199.21,2165.6,2178.71,9451.413944
2025-03-07T13:00:00Z,2178.21,2225.85,2178.01,2188.31,25035.224698
2025-03-07T14:00:00Z,2188.32,2258.29,2176.55,2221.8,22186.84009
2025-03-07T15:00:00Z,2221.79,2239.42,2180.65,2209.11,17581.165835
2025-03-07T16:00:00Z,2209.26,2216.51,2143.58,2158.27,20311.383598
2025-03-07T17:00:00Z,2158.43,2184.83,2141.2,2162.19,10659.434708
2025-03-07T18:00:00Z,2162.31,2200.99,2157.07,2194.81,7833.443187
2025-03-07T19:00:00Z,2194.8,2202.64,2161.45,2178.29,6911.039509
2025-03-07T20:00:00Z,2178.32,2187.02,2145,2156.71,14658.525572
2025-03-07T21:00:00Z,2156.89,2163.58,2113.81,2139.7,20076.493171
2025-03-07T22:00:00Z,2139.5,2152.01,2116.24,2144.41,5906.603908
2025-03-07T23:00:00Z,2144.5,2144.66,2115.34,2141.8,4898.131056
2025-03-08T00:00:00Z,2141.8,2153.25,2130.43,2151.91,3018.704395
2025-03-08T01:00:00Z,2152.1,2156.04,2105,2133.29,7308.315205
2025-03-08T02:00:00Z,2133.2,2145.91,2131.22,2143.8,2552.496716
2025-03-08T03:00:00Z,2143.61,2143.79,2124.36,2137.41,2339.914675
2025-03-08T04:00:00Z,2138,2152.69,2131.57,2149.79,2247.428106
2025-03-08T05:00:00Z,2149.8,2150.43,2133.69,2140.72,1920.48969
2025-03-08T06:00:00Z,2140.73,2145.99,2132.62,2139.6,1620.392683
2025-03-08T07:00:00Z,2139.61,2148.02,2134.41,2137.9,1490.659554
2025-03-08T08:00:00Z,2137.84,2141.57,2126.44,2128.39,2056.497296
2025-03-08T09:00:00Z,2128.41,2143.45,2126.67,2129.9,1679.084166
2025-03-08T10:00:00Z,2129.9,2141.23,2127.8,2139.51,1485.514217
2025-03-08T11:00:00Z,2139.51,2142.4,2127.33,2142,2756.654449
2025-03-08T12:00:00Z,2141.99,2173.91,2138.02,2168.63,7980.694074
2025-03-08T13:00:00Z,2168.89,2199,2166.57,2190.1,7813.422807
2025-03-08T14:00:00Z,2190.31,2195.59,2175.01,2178.9,4672.675692
